y,pred
216.05499268,215.74862498
216.03999329,216.09171234
215.29499817,216.07779127
214.83999634,215.3329
214.29499817,214.87730665
213.99000549,214.33139157
215.25500488,214.02582416
214.66000366,215.29248109
216.42500305,214.69872052
215.71000671,216.46643523
215.49299622,215.7522864
217.40499878,215.53456064
216.83000183,217.44738634
215.89500427,216.87206243
215.39500427,215.93492107
215.40499878,215.43215099
214.44000244,215.44033129
214.5,214.47376509
213.74000549,214.53349242
212.42999268,213.7734748
213.36999512,212.46276699
213.30499268,213.40401058
213.26499939,213.34099784
212.92999268,213.30289739
214.71000671,212.96882902
212.6499939,214.75125774
213.18499756,212.69051247
212.33000183,213.22465235
212.38999939,212.36793696
212.125,212.42688581
211.47999573,212.1613544
211.05999756,211.51575744
208.08999634,211.09527939
208.92500305,208.12220727
208.6499939,208.95645752
208.16000366,208.68244852
207.57499695,208.19408032
207.22000122,207.61033726
207.97000122,207.25622674
208.66999817,208.00803828
207.64500427,208.71047511
207.6499939,207.68586409
207.67999268,207.69027917
207.19000244,207.71945749
205.91000366,207.22823645
205.13000488,205.94594034
207.63000488,205.16365506
207.60499573,207.66564848
207.,207.64340299
208.76249695,207.03953301
209.6000061,208.80390252
209.23500061,209.64310039
209.47999573,209.27780394
211.02000427,209.52141875
210.71749878,211.06122871
210.30499268,210.75777238
209.92999268,210.34330873
210.625,209.9658833
211.11000061,210.65992037
211.02000427,211.14531361
209.55999756,211.05583599
210.53999329,209.59447047
210.16999817,210.57434191
210.10499573,210.20446103
209.27000427,210.13983771
209.17999268,209.30444818
209.82000732,209.21421839
207.25999451,209.85527963
207.20010376,207.29375783
207.75,207.23270799
206.97999573,207.7833308
208.21499634,207.01421231
207.88000488,208.25177587
207.53999329,207.91865043
207.63499451,207.57917868
207.70500183,207.67408955
206.52999878,207.74381138
206.81750488,206.56714696
206.99000549,206.85366158
207.47839355,207.02611755
207.58999634,207.51551059
204.6000061,207.62816187
205.3500061,204.63532848
204.94000244,205.38362046
204.7250061,204.97295647
204.42999268,204.75835036
203.83000183,204.46412737
204.47000122,203.86456027
204.13499451,204.50590062
203.88519287,204.17190201
204.5,203.92250941
204.03500366,204.53815737
204.32000732,204.07320501
204.38999939,204.35825061
204.52999878,204.4281804
201.63999939,204.5681107
201.56500244,201.67463723
201.17500305,201.59680105
200.83500671,201.20549757
201.61999512,200.86575869
201.94000244,201.65312358
201.8999939,201.97614673
204.73500061,201.9383032
204.97999573,204.7775187
205.04249573,205.02513882
204.54499817,205.08768772
204.99000549,204.58753852
204.92999268,205.02967315
204.44000244,204.96708743
205.05000305,204.47471914
206.38999939,205.08391662
207.25,206.42540013
206.08999634,207.28779188
205.58999634,206.12769032
206.25700378,205.62589018
206.97999573,206.29187306
207.72000122,207.01531416
209.19000244,207.75682409
209.36000061,209.22942456
208.88000488,209.400829
209.22999573,208.91993662
210.33000183,209.26836378
210.11999512,210.36794242
211.56500244,210.15730136
211.58999634,211.60309172
210.78999329,211.62842433
210.91569519,210.82704314
211.1499939,210.9511784
210.91000366,211.18461902
211.30999756,210.94412744
212.30000305,211.34451982
210.74000549,212.3362617
210.27000427,210.77590742
209.99000549,210.30459241
210.30000305,210.02344065
209.77999878,210.33363877
210.30000305,209.81407571
209.88000488,210.33544928
210.8999939,209.91635608
211.13000488,210.93811666
209.86999512,211.16964788
209.97140503,209.90880656
209.78500366,210.00898761
209.97999573,209.82148768
216.88000488,210.0162516
217.86999512,216.92446345
217.18989563,217.9219694
216.95500183,217.24316404
218.,217.00432429
217.16000366,218.04453142
217.33000183,217.19895867
215.15499878,217.36482914
215.58999634,215.18509246
215.50999451,215.61797757
216.47000122,215.53824635
216.31500244,216.50117798
216.88499451,216.34926176
217.1000061,216.92216873
220.69999695,217.13916952
221.3500061,220.74405877
222.63499451,221.39770551
222.86000061,222.68458645
223.05000305,222.90853351
221.22999573,223.09549043
221.32000732,221.26958111
221.1000061,221.35471469
220.78999329,221.1318258
221.7250061,220.82083318
221.75,221.75751377
221.43089294,221.78489623
221.375,221.46742834
221.91000366,221.41242591
219.56500244,221.94850129
218.16000366,219.60165203
218.19340515,218.19351167
219.3999939,218.22546169
219.6499939,219.43412391
219.77000427,219.68757003
219.44999695,219.81055565
219.47000122,219.49177196
219.3500061,219.51182828
